,invoice_ID,Branch,City,Yangon,Naypyitaw,Mandalay,customer_type,member_1,Gender,Gender_Male1,product_line,fashion_accessories,food_bev,electronic_accessories,sports_travel,home_lifestyle,health_beauty,unit_price,Quantity,tax_5%,Total,Date,Time,Payment,Ewallet,Cash,credit_card,cogs,gross_margin_%,gross_income,Unsatisfied
383,153-58-4872,C,Naypyitaw,0,1,0,Member,1,Female,0,food_bev,0,1,0,0,0,0,74.89,4,14.978,314.538,3/1/2019,15:32,Ewallet,1,0,0,299.56,4.761904762,14.978,1.0
384,662-72-2873,A,Yangon,1,0,0,Normal,0,Female,0,food_bev,0,1,0,0,0,0,40.94,5,10.235,214.935,1/6/2019,13:58,Ewallet,1,0,0,204.7,4.761904762,10.235,0.0
385,525-88-7307,B,Mandalay,0,0,1,Member,1,Male,1,sports_travel,0,0,0,1,0,0,75.82,1,3.791,79.611,1/31/2019,13:19,Cash,0,1,0,75.82,4.761904762,3.791,1.0
386,689-16-9784,C,Naypyitaw,0,1,0,Normal,0,Male,1,food_bev,0,1,0,0,0,0,46.77,6,14.031,294.651,3/11/2019,13:37,Cash,0,1,0,280.62,4.761904762,14.031,1.0
387,725-56-0833,A,Yangon,1,0,0,Normal,0,Female,0,health_beauty,0,0,0,0,0,1,32.32,10,16.16,339.36,2/20/2019,16:49,credit_card,0,0,1,323.2,4.761904762,16.16,0.0
388,394-41-0748,C,Naypyitaw,0,1,0,Member,1,Female,0,fashion_accessories,1,0,0,0,0,0,54.07,9,24.3315,510.9615,1/27/2019,14:55,Ewallet,1,0,0,486.63,4.761904762,24.3315,0.0
389,596-42-3999,B,Mandalay,0,0,1,Normal,0,Male,1,food_bev,0,1,0,0,0,0,18.22,7,6.377,133.917,3/10/2019,14:04,credit_card,0,0,1,127.54,4.761904762,6.377,1.0
390,541-89-9860,C,Naypyitaw,0,1,0,Member,1,Female,0,fashion_accessories,1,0,0,0,0,0,80.48,3,12.072,253.512,2/15/2019,12:31,Cash,0,1,0,241.44,4.761904762,12.072,0.0
391,173-82-9529,B,Mandalay,0,0,1,Normal,0,Female,0,fashion_accessories,1,0,0,0,0,0,37.95,10,18.975,398.475,1/26/2019,14:51,Cash,0,1,0,379.5,4.761904762,18.975,0.0
392,563-36-9814,A,Yangon,1,0,0,Member,1,Male,1,electronic_accessories,0,0,1,0,0,0,76.82,1,3.841,80.661,2/13/2019,18:27,Ewallet,1,0,0,76.82,4.761904762,3.841,0.0
393,308-47-4913,A,Yangon,1,0,0,Member,1,Female,0,sports_travel,0,0,0,1,0,0,52.26,10,26.13,548.73,3/9/2019,12:45,credit_card,0,0,1,522.6,4.761904762,26.13,1.0
394,885-17-6250,A,Yangon,1,0,0,Normal,0,Female,0,health_beauty,0,0,0,0,0,1,79.74,1,3.987,83.727,3/6/2019,10:36,Ewallet,1,0,0,79.74,4.761904762,3.987,0.0
395,726-27-2396,A,Yangon,1,0,0,Normal,0,Female,0,health_beauty,0,0,0,0,0,1,77.5,5,19.375,406.875,1/24/2019,20:36,Ewallet,1,0,0,387.5,4.761904762,19.375,1.0
396,316-01-3952,A,Yangon,1,0,0,Normal,0,Female,0,food_bev,0,1,0,0,0,0,54.27,5,13.5675,284.9175,3/13/2019,14:16,Ewallet,1,0,0,271.35,4.761904762,13.5675,1.0
397,760-54-1821,B,Mandalay,0,0,1,Normal,0,Male,1,home_lifestyle,0,0,0,0,1,0,13.59,9,6.1155,128.4255,3/15/2019,10:26,Cash,0,1,0,122.31,4.761904762,6.1155,1.0
398,793-10-3222,B,Mandalay,0,0,1,Member,1,Female,0,health_beauty,0,0,0,0,0,1,41.06,6,12.318,258.678,3/5/2019,13:30,credit_card,0,0,1,246.36,4.761904762,12.318,0.0
399,346-12-3257,B,Mandalay,0,0,1,Member,1,Male,1,electronic_accessories,0,0,1,0,0,0,19.24,9,8.658,181.818,3/4/2019,16:28,Cash,0,1,0,173.16,4.761904762,8.658,0.0
400,110-05-6330,C,Naypyitaw,0,1,0,Normal,0,Female,0,food_bev,0,1,0,0,0,0,39.43,6,11.829,248.409,3/25/2019,20:18,credit_card,0,0,1,236.58,4.761904762,11.829,0.0
401,651-61-0874,C,Naypyitaw,0,1,0,Normal,0,Male,1,home_lifestyle,0,0,0,0,1,0,46.22,4,9.244,194.124,3/12/2019,20:04,credit_card,0,0,1,184.88,4.761904762,9.244,1.0
402,236-86-3015,C,Naypyitaw,0,1,0,Member,1,Male,1,home_lifestyle,0,0,0,0,1,0,13.98,1,0.699,14.679,2/4/2019,13:38,Ewallet,1,0,0,13.98,4.761904762,0.699,0.0
403,831-64-0259,B,Mandalay,0,0,1,Normal,0,Female,0,fashion_accessories,1,0,0,0,0,0,39.75,5,9.9375,208.6875,2/22/2019,10:43,Ewallet,1,0,0,198.75,4.761904762,9.9375,0.0
404,587-03-7455,C,Naypyitaw,0,1,0,Member,1,Female,0,fashion_accessories,1,0,0,0,0,0,97.79,7,34.2265,718.7565,2/16/2019,17:30,Ewallet,1,0,0,684.53,4.761904762,34.2265,1.0
405,882-40-4577,A,Yangon,1,0,0,Member,1,Male,1,sports_travel,0,0,0,1,0,0,67.26,4,13.452,282.492,1/19/2019,15:28,credit_card,0,0,1,269.04,4.761904762,13.452,0.0
406,732-67-5346,A,Yangon,1,0,0,Normal,0,Male,1,food_bev,0,1,0,0,0,0,13.79,5,3.4475,72.3975,1/11/2019,19:07,credit_card,0,0,1,68.95,4.761904762,3.4475,0.0
407,725-32-9708,B,Mandalay,0,0,1,Member,1,Female,0,fashion_accessories,1,0,0,0,0,0,68.71,4,13.742,288.582,1/4/2019,19:01,Cash,0,1,0,274.84,4.761904762,13.742,1.0
408,256-08-8343,A,Yangon,1,0,0,Normal,0,Female,0,home_lifestyle,0,0,0,0,1,0,56.53,4,11.306,237.426,3/4/2019,19:48,Ewallet,1,0,0,226.12,4.761904762,11.306,1.0
409,372-26-1506,C,Naypyitaw,0,1,0,Normal,0,Female,0,fashion_accessories,1,0,0,0,0,0,23.82,5,5.955,125.055,1/28/2019,19:24,Ewallet,1,0,0,119.1,4.761904762,5.955,1.0
410,244-08-0162,B,Mandalay,0,0,1,Normal,0,Female,0,health_beauty,0,0,0,0,0,1,34.21,10,17.105,359.205,1/2/2019,13:00,Cash,0,1,0,342.1,4.761904762,17.105,1.0
411,569-71-4390,B,Mandalay,0,0,1,Normal,0,Male,1,sports_travel,0,0,0,1,0,0,21.87,2,2.187,45.927,1/25/2019,14:29,Ewallet,1,0,0,43.74,4.761904762,2.187,1.0
412,132-23-6451,A,Yangon,1,0,0,Member,1,Male,1,health_beauty,0,0,0,0,0,1,20.97,5,5.2425,110.0925,1/4/2019,13:21,Cash,0,1,0,104.85,4.761904762,5.2425,0.0
413,696-90-2548,A,Yangon,1,0,0,Normal,0,Male,1,sports_travel,0,0,0,1,0,0,25.84,3,3.876,81.396,3/10/2019,18:55,Ewallet,1,0,0,77.52,4.761904762,3.876,1.0
414,472-15-9636,A,Yangon,1,0,0,Normal,0,Male,1,home_lifestyle,0,0,0,0,1,0,50.93,8,20.372,427.812,3/22/2019,19:36,Ewallet,1,0,0,407.44,4.761904762,20.372,0.0
415,268-03-6164,B,Mandalay,0,0,1,Normal,0,Male,1,health_beauty,0,0,0,0,0,1,96.11,1,4.8055,100.9155,1/25/2019,16:28,Ewallet,1,0,0,96.11,4.761904762,4.8055,0.0
416,750-57-9686,C,Naypyitaw,0,1,0,Normal,0,Female,0,home_lifestyle,0,0,0,0,1,0,45.38,4,9.076,190.596,1/8/2019,13:48,credit_card,0,0,1,181.52,4.761904762,9.076,0.0
417,186-09-3669,C,Naypyitaw,0,1,0,Member,1,Female,0,health_beauty,0,0,0,0,0,1,81.51,1,4.0755,85.5855,1/22/2019,10:57,Ewallet,1,0,0,81.51,4.761904762,4.0755,0.0
418,848-07-1692,B,Mandalay,0,0,1,Normal,0,Female,0,health_beauty,0,0,0,0,0,1,57.22,2,5.722,120.162,1/12/2019,17:13,Ewallet,1,0,0,114.44,4.761904762,5.722,0.0
419,745-71-3520,A,Yangon,1,0,0,Member,1,Female,0,electronic_accessories,0,0,1,0,0,0,25.22,7,8.827,185.367,2/4/2019,10:23,Cash,0,1,0,176.54,4.761904762,8.827,0.0
420,266-76-6436,C,Naypyitaw,0,1,0,Member,1,Female,0,food_bev,0,1,0,0,0,0,38.6,3,5.79,121.59,3/28/2019,13:57,Ewallet,1,0,0,115.8,4.761904762,5.79,0.0
421,740-22-2500,C,Naypyitaw,0,1,0,Normal,0,Female,0,electronic_accessories,0,0,1,0,0,0,84.05,3,12.6075,264.7575,1/23/2019,13:29,Cash,0,1,0,252.15,4.761904762,12.6075,0.0
422,271-88-8734,C,Naypyitaw,0,1,0,Member,1,Female,0,fashion_accessories,1,0,0,0,0,0,97.21,10,48.605,1020.705,2/8/2019,13:00,credit_card,0,0,1,972.1,4.761904762,48.605,0.0
423,301-81-8610,B,Mandalay,0,0,1,Member,1,Male,1,fashion_accessories,1,0,0,0,0,0,25.42,8,10.168,213.528,3/19/2019,19:42,credit_card,0,0,1,203.36,4.761904762,10.168,1.0
424,489-64-4354,C,Naypyitaw,0,1,0,Normal,0,Male,1,fashion_accessories,1,0,0,0,0,0,16.28,1,0.814,17.094,3/9/2019,15:36,Cash,0,1,0,16.28,4.761904762,0.814,1.0
425,198-84-7132,B,Mandalay,0,0,1,Member,1,Male,1,fashion_accessories,1,0,0,0,0,0,40.61,9,18.2745,383.7645,1/2/2019,13:40,Cash,0,1,0,365.49,4.761904762,18.2745,0.0
426,269-10-8440,A,Yangon,1,0,0,Member,1,Male,1,health_beauty,0,0,0,0,0,1,53.17,7,18.6095,390.7995,1/21/2019,18:01,Cash,0,1,0,372.19,4.761904762,18.6095,0.0
427,650-98-6268,B,Mandalay,0,0,1,Member,1,Female,0,food_bev,0,1,0,0,0,0,20.87,3,3.1305,65.7405,3/20/2019,13:53,credit_card,0,0,1,62.61,4.761904762,3.1305,0.0
428,741-73-3559,B,Mandalay,0,0,1,Normal,0,Male,1,sports_travel,0,0,0,1,0,0,67.27,5,16.8175,353.1675,2/27/2019,17:27,Cash,0,1,0,336.35,4.761904762,16.8175,1.0
429,325-77-6186,A,Yangon,1,0,0,Member,1,Female,0,home_lifestyle,0,0,0,0,1,0,90.65,10,45.325,951.825,3/8/2019,10:53,Ewallet,1,0,0,906.5,4.761904762,45.325,0.0
430,286-75-7818,B,Mandalay,0,0,1,Normal,0,Male,1,fashion_accessories,1,0,0,0,0,0,69.08,2,6.908,145.068,1/31/2019,19:48,credit_card,0,0,1,138.16,4.761904762,6.908,1.0
431,574-57-9721,C,Naypyitaw,0,1,0,Normal,0,Male,1,food_bev,0,1,0,0,0,0,43.27,2,4.327,90.867,3/8/2019,16:53,Ewallet,1,0,0,86.54,4.761904762,4.327,1.0
432,459-50-7686,A,Yangon,1,0,0,Normal,0,Female,0,electronic_accessories,0,0,1,0,0,0,23.46,6,7.038,147.798,1/13/2019,19:14,Ewallet,1,0,0,140.76,4.761904762,7.038,1.0
433,616-87-0016,B,Mandalay,0,0,1,Normal,0,Male,1,fashion_accessories,1,0,0,0,0,0,95.54,7,33.439,702.219,3/9/2019,14:36,credit_card,0,0,1,668.78,4.761904762,33.439,0.0
434,837-55-7229,B,Mandalay,0,0,1,Normal,0,Female,0,fashion_accessories,1,0,0,0,0,0,47.44,1,2.372,49.812,2/22/2019,18:19,credit_card,0,0,1,47.44,4.761904762,2.372,1.0
435,751-69-0068,C,Naypyitaw,0,1,0,Normal,0,Male,1,sports_travel,0,0,0,1,0,0,99.24,9,44.658,937.818,3/19/2019,19:09,Ewallet,1,0,0,893.16,4.761904762,44.658,0.0
436,257-73-1380,C,Naypyitaw,0,1,0,Member,1,Male,1,sports_travel,0,0,0,1,0,0,82.93,4,16.586,348.306,1/20/2019,16:51,Ewallet,1,0,0,331.72,4.761904762,16.586,0.0
437,345-08-4992,A,Yangon,1,0,0,Normal,0,Male,1,home_lifestyle,0,0,0,0,1,0,33.99,6,10.197,214.137,3/8/2019,15:37,credit_card,0,0,1,203.94,4.761904762,10.197,0.0
438,549-96-4200,C,Naypyitaw,0,1,0,Member,1,Male,1,food_bev,0,1,0,0,0,0,17.04,4,3.408,71.568,3/8/2019,20:15,Ewallet,1,0,0,68.16,4.761904762,3.408,0.0
439,810-60-6344,C,Naypyitaw,0,1,0,Normal,0,Female,0,electronic_accessories,0,0,1,0,0,0,40.86,8,16.344,343.224,2/7/2019,14:38,credit_card,0,0,1,326.88,4.761904762,16.344,1.0
440,450-28-2866,C,Naypyitaw,0,1,0,Member,1,Male,1,food_bev,0,1,0,0,0,0,17.44,5,4.36,91.56,1/15/2019,19:25,Cash,0,1,0,87.2,4.761904762,4.36,0.0
441,394-30-3170,B,Mandalay,0,0,1,Member,1,Female,0,sports_travel,0,0,0,1,0,0,88.43,8,35.372,742.812,3/22/2019,19:35,credit_card,0,0,1,707.44,4.761904762,35.372,1.0
442,138-17-5109,A,Yangon,1,0,0,Member,1,Female,0,home_lifestyle,0,0,0,0,1,0,89.21,9,40.1445,843.0345,1/15/2019,15:42,credit_card,0,0,1,802.89,4.761904762,40.1445,1.0
443,192-98-7397,C,Naypyitaw,0,1,0,Normal,0,Male,1,fashion_accessories,1,0,0,0,0,0,12.78,1,0.639,13.419,1/8/2019,14:11,Ewallet,1,0,0,12.78,4.761904762,0.639,0.0
444,301-11-9629,A,Yangon,1,0,0,Normal,0,Female,0,sports_travel,0,0,0,1,0,0,19.1,7,6.685,140.385,1/15/2019,10:43,Cash,0,1,0,133.7,4.761904762,6.685,0.0
445,390-80-5128,B,Mandalay,0,0,1,Member,1,Female,0,health_beauty,0,0,0,0,0,1,19.15,1,0.9575,20.1075,1/28/2019,17:58,credit_card,0,0,1,19.15,4.761904762,0.9575,0.0
446,235-46-8343,C,Naypyitaw,0,1,0,Member,1,Male,1,food_bev,0,1,0,0,0,0,27.66,10,13.83,290.43,2/14/2019,11:26,credit_card,0,0,1,276.6,4.761904762,13.83,0.0
447,453-12-7053,C,Naypyitaw,0,1,0,Normal,0,Male,1,fashion_accessories,1,0,0,0,0,0,45.74,3,6.861,144.081,3/10/2019,17:38,credit_card,0,0,1,137.22,4.761904762,6.861,1.0
448,296-11-7041,B,Mandalay,0,0,1,Member,1,Female,0,health_beauty,0,0,0,0,0,1,27.07,1,1.3535,28.4235,1/12/2019,20:07,credit_card,0,0,1,27.07,4.761904762,1.3535,1.0
449,449-27-2918,B,Mandalay,0,0,1,Member,1,Female,0,sports_travel,0,0,0,1,0,0,39.12,1,1.956,41.076,3/26/2019,11:02,credit_card,0,0,1,39.12,4.761904762,1.956,0.0
450,891-01-7034,B,Mandalay,0,0,1,Normal,0,Female,0,electronic_accessories,0,0,1,0,0,0,74.71,6,22.413,470.673,1/1/2019,19:07,Cash,0,1,0,448.26,4.761904762,22.413,1.0
451,744-09-5786,B,Mandalay,0,0,1,Normal,0,Male,1,electronic_accessories,0,0,1,0,0,0,22.01,6,6.603,138.663,1/2/2019,18:50,Cash,0,1,0,132.06,4.761904762,6.603,0.0
452,727-17-0390,A,Yangon,1,0,0,Normal,0,Female,0,food_bev,0,1,0,0,0,0,63.61,5,15.9025,333.9525,3/16/2019,12:43,Ewallet,1,0,0,318.05,4.761904762,15.9025,1.0
453,568-88-3448,A,Yangon,1,0,0,Normal,0,Male,1,health_beauty,0,0,0,0,0,1,25.0,1,1.25,26.25,3/3/2019,15:09,Ewallet,1,0,0,25.0,4.761904762,1.25,1.0
454,187-83-5490,A,Yangon,1,0,0,Member,1,Male,1,electronic_accessories,0,0,1,0,0,0,20.77,4,4.154,87.234,1/31/2019,13:47,Cash,0,1,0,83.08,4.761904762,4.154,1.0
455,767-54-1907,B,Mandalay,0,0,1,Member,1,Female,0,fashion_accessories,1,0,0,0,0,0,29.56,5,7.39,155.19,2/13/2019,16:59,Cash,0,1,0,147.8,4.761904762,7.39,1.0
456,710-46-4433,B,Mandalay,0,0,1,Member,1,Female,0,food_bev,0,1,0,0,0,0,77.4,9,34.83,731.43,2/15/2019,14:15,credit_card,0,0,1,696.6,4.761904762,34.83,1.0
457,533-33-5337,B,Mandalay,0,0,1,Normal,0,Male,1,electronic_accessories,0,0,1,0,0,0,79.39,10,39.695,833.595,2/7/2019,20:24,Cash,0,1,0,793.9,4.761904762,39.695,1.0
458,325-90-8763,C,Naypyitaw,0,1,0,Member,1,Female,0,electronic_accessories,0,0,1,0,0,0,46.57,10,23.285,488.985,1/27/2019,13:58,Cash,0,1,0,465.7,4.761904762,23.285,0.0
459,729-46-7422,C,Naypyitaw,0,1,0,Normal,0,Male,1,food_bev,0,1,0,0,0,0,35.89,1,1.7945,37.6845,2/23/2019,16:52,credit_card,0,0,1,35.89,4.761904762,1.7945,0.0
460,639-76-1242,C,Naypyitaw,0,1,0,Normal,0,Male,1,food_bev,0,1,0,0,0,0,40.52,5,10.13,212.73,2/3/2019,15:19,Cash,0,1,0,202.6,4.761904762,10.13,1.0
461,234-03-4040,B,Mandalay,0,0,1,Member,1,Female,0,food_bev,0,1,0,0,0,0,73.05,10,36.525,767.025,3/3/2019,12:25,credit_card,0,0,1,730.5,4.761904762,36.525,0.0
462,326-71-2155,C,Naypyitaw,0,1,0,Normal,0,Female,0,sports_travel,0,0,0,1,0,0,73.95,4,14.79,310.59,2/3/2019,10:02,Cash,0,1,0,295.8,4.761904762,14.79,1.0
463,320-32-8842,C,Naypyitaw,0,1,0,Member,1,Female,0,food_bev,0,1,0,0,0,0,22.62,1,1.131,23.751,3/17/2019,18:58,Cash,0,1,0,22.62,4.761904762,1.131,1.0
464,470-32-9057,A,Yangon,1,0,0,Member,1,Male,1,food_bev,0,1,0,0,0,0,51.34,5,12.835,269.535,3/28/2019,15:31,credit_card,0,0,1,256.7,4.761904762,12.835,0.0
465,878-30-2331,C,Naypyitaw,0,1,0,Member,1,Female,0,sports_travel,0,0,0,1,0,0,54.55,10,27.275,572.775,3/2/2019,11:22,credit_card,0,0,1,545.5,4.761904762,27.275,0.0
466,440-59-5691,C,Naypyitaw,0,1,0,Member,1,Female,0,health_beauty,0,0,0,0,0,1,37.15,7,13.0025,273.0525,2/8/2019,13:12,credit_card,0,0,1,260.05,4.761904762,13.0025,0.0
467,554-53-3790,B,Mandalay,0,0,1,Normal,0,Male,1,sports_travel,0,0,0,1,0,0,37.02,6,11.106,233.226,3/22/2019,18:33,Cash,0,1,0,222.12,4.761904762,11.106,1.0
468,746-19-0921,C,Naypyitaw,0,1,0,Normal,0,Male,1,food_bev,0,1,0,0,0,0,21.58,1,1.079,22.659,2/9/2019,10:02,Ewallet,1,0,0,21.58,4.761904762,1.079,0.0
469,233-34-0817,C,Naypyitaw,0,1,0,Member,1,Female,0,electronic_accessories,0,0,1,0,0,0,98.84,1,4.942,103.782,2/15/2019,11:21,Cash,0,1,0,98.84,4.761904762,4.942,0.0
470,767-05-1286,C,Naypyitaw,0,1,0,Member,1,Female,0,home_lifestyle,0,0,0,0,1,0,83.77,6,25.131,527.751,1/23/2019,12:10,Ewallet,1,0,0,502.62,4.761904762,25.131,1.0
471,340-21-9136,A,Yangon,1,0,0,Member,1,Female,0,sports_travel,0,0,0,1,0,0,40.05,4,8.01,168.21,1/25/2019,11:40,Cash,0,1,0,160.2,4.761904762,8.01,0.0
472,405-31-3305,A,Yangon,1,0,0,Member,1,Male,1,fashion_accessories,1,0,0,0,0,0,43.13,10,21.565,452.865,2/2/2019,18:31,credit_card,0,0,1,431.3,4.761904762,21.565,1.0
473,731-59-7531,B,Mandalay,0,0,1,Member,1,Male,1,health_beauty,0,0,0,0,0,1,72.57,8,29.028,609.588,3/30/2019,17:58,Cash,0,1,0,580.56,4.761904762,29.028,1.0
474,676-39-6028,A,Yangon,1,0,0,Member,1,Female,0,electronic_accessories,0,0,1,0,0,0,64.44,5,16.11,338.31,3/30/2019,17:04,Cash,0,1,0,322.2,4.761904762,16.11,1.0
475,502-05-1910,A,Yangon,1,0,0,Normal,0,Male,1,health_beauty,0,0,0,0,0,1,65.18,3,9.777,205.317,2/25/2019,20:35,credit_card,0,0,1,195.54,4.761904762,9.777,1.0
476,485-30-8700,A,Yangon,1,0,0,Normal,0,Female,0,sports_travel,0,0,0,1,0,0,33.26,5,8.315,174.615,3/18/2019,16:10,credit_card,0,0,1,166.3,4.761904762,8.315,1.0
477,598-47-9715,C,Naypyitaw,0,1,0,Normal,0,Male,1,electronic_accessories,0,0,1,0,0,0,84.07,4,16.814,353.094,3/7/2019,16:54,Ewallet,1,0,0,336.28,4.761904762,16.814,1.0
478,701-69-8742,B,Mandalay,0,0,1,Normal,0,Male,1,sports_travel,0,0,0,1,0,0,34.37,10,17.185,360.885,3/16/2019,10:11,Ewallet,1,0,0,343.7,4.761904762,17.185,1.0
479,575-67-1508,A,Yangon,1,0,0,Normal,0,Male,1,electronic_accessories,0,0,1,0,0,0,38.6,1,1.93,40.53,1/29/2019,11:26,Ewallet,1,0,0,38.6,4.761904762,1.93,1.0
480,541-08-3113,C,Naypyitaw,0,1,0,Normal,0,Male,1,food_bev,0,1,0,0,0,0,65.97,8,26.388,554.148,2/2/2019,20:29,Cash,0,1,0,527.76,4.761904762,26.388,0.0
481,246-11-3901,C,Naypyitaw,0,1,0,Normal,0,Female,0,electronic_accessories,0,0,1,0,0,0,32.8,10,16.4,344.4,2/15/2019,12:12,Cash,0,1,0,328.0,4.761904762,16.4,1.0
482,674-15-9296,A,Yangon,1,0,0,Normal,0,Male,1,sports_travel,0,0,0,1,0,0,37.14,5,9.285,194.985,1/8/2019,13:05,Ewallet,1,0,0,185.7,4.761904762,9.285,1.0
483,305-18-3552,B,Mandalay,0,0,1,Member,1,Male,1,home_lifestyle,0,0,0,0,1,0,60.38,10,30.19,633.99,2/12/2019,16:19,Cash,0,1,0,603.8,4.761904762,30.19,1.0
484,493-65-6248,C,Naypyitaw,0,1,0,Member,1,Female,0,sports_travel,0,0,0,1,0,0,36.98,10,18.49,388.29,1/1/2019,19:48,credit_card,0,0,1,369.8,4.761904762,18.49,0.0
485,438-01-4015,B,Mandalay,0,0,1,Member,1,Female,0,sports_travel,0,0,0,1,0,0,49.49,4,9.898,207.858,3/21/2019,15:25,Ewallet,1,0,0,197.96,4.761904762,9.898,1.0
486,709-58-4068,B,Mandalay,0,0,1,Normal,0,Female,0,fashion_accessories,1,0,0,0,0,0,41.09,10,20.545,431.445,2/28/2019,14:42,Cash,0,1,0,410.9,4.761904762,20.545,0.0
487,795-49-7276,A,Yangon,1,0,0,Normal,0,Male,1,fashion_accessories,1,0,0,0,0,0,37.15,4,7.43,156.03,3/23/2019,18:59,Ewallet,1,0,0,148.6,4.761904762,7.43,0.0
488,556-72-8512,C,Naypyitaw,0,1,0,Normal,0,Male,1,home_lifestyle,0,0,0,0,1,0,22.96,1,1.148,24.108,1/30/2019,20:47,Cash,0,1,0,22.96,4.761904762,1.148,1.0
489,627-95-3243,B,Mandalay,0,0,1,Member,1,Female,0,home_lifestyle,0,0,0,0,1,0,77.68,9,34.956,734.076,2/4/2019,13:21,Ewallet,1,0,0,699.12,4.761904762,34.956,0.0
490,686-41-0932,B,Mandalay,0,0,1,Normal,0,Female,0,fashion_accessories,1,0,0,0,0,0,34.7,2,3.47,72.87,3/13/2019,19:48,Ewallet,1,0,0,69.4,4.761904762,3.47,0.0
491,510-09-5628,A,Yangon,1,0,0,Member,1,Female,0,fashion_accessories,1,0,0,0,0,0,19.66,10,9.83,206.43,3/15/2019,18:20,credit_card,0,0,1,196.6,4.761904762,9.83,0.0
492,608-04-3797,B,Mandalay,0,0,1,Member,1,Female,0,health_beauty,0,0,0,0,0,1,25.32,8,10.128,212.688,3/5/2019,20:24,Ewallet,1,0,0,202.56,4.761904762,10.128,0.0
493,148-82-2527,C,Naypyitaw,0,1,0,Member,1,Female,0,home_lifestyle,0,0,0,0,1,0,12.12,10,6.06,127.26,3/5/2019,13:44,credit_card,0,0,1,121.2,4.761904762,6.06,0.0
494,437-53-3084,B,Mandalay,0,0,1,Normal,0,Male,1,fashion_accessories,1,0,0,0,0,0,99.89,2,9.989,209.769,2/26/2019,11:48,Ewallet,1,0,0,199.78,4.761904762,9.989,0.0
495,632-32-4574,B,Mandalay,0,0,1,Normal,0,Male,1,sports_travel,0,0,0,1,0,0,75.92,8,30.368,637.728,3/20/2019,14:14,Cash,0,1,0,607.36,4.761904762,30.368,1.0
496,556-97-7101,C,Naypyitaw,0,1,0,Normal,0,Female,0,electronic_accessories,0,0,1,0,0,0,63.22,2,6.322,132.762,1/1/2019,15:51,Cash,0,1,0,126.44,4.761904762,6.322,0.0
497,862-59-8517,C,Naypyitaw,0,1,0,Normal,0,Female,0,food_bev,0,1,0,0,0,0,90.24,6,27.072,568.512,1/27/2019,11:17,Cash,0,1,0,541.44,4.761904762,27.072,1.0
498,401-18-8016,B,Mandalay,0,0,1,Member,1,Female,0,sports_travel,0,0,0,1,0,0,98.13,1,4.9065,103.0365,1/21/2019,17:36,Cash,0,1,0,98.13,4.761904762,4.9065,0.0
499,420-18-8989,A,Yangon,1,0,0,Member,1,Female,0,sports_travel,0,0,0,1,0,0,51.52,8,20.608,432.768,2/2/2019,15:47,Cash,0,1,0,412.16,4.761904762,20.608,0.0
500,277-63-2961,B,Mandalay,0,0,1,Member,1,Male,1,sports_travel,0,0,0,1,0,0,73.97,1,3.6985,77.6685,2/3/2019,15:53,credit_card,0,0,1,73.97,4.761904762,3.6985,1.0
501,573-98-8548,C,Naypyitaw,0,1,0,Member,1,Female,0,fashion_accessories,1,0,0,0,0,0,31.9,1,1.595,33.495,1/5/2019,12:40,Ewallet,1,0,0,31.9,4.761904762,1.595,0.0
502,620-02-2046,C,Naypyitaw,0,1,0,Normal,0,Male,1,home_lifestyle,0,0,0,0,1,0,69.4,2,6.94,145.74,1/27/2019,19:48,Ewallet,1,0,0,138.8,4.761904762,6.94,0.0
503,282-35-2475,B,Mandalay,0,0,1,Normal,0,Female,0,sports_travel,0,0,0,1,0,0,93.31,2,9.331,195.951,3/25/2019,17:53,Cash,0,1,0,186.62,4.761904762,9.331,1.0
504,511-54-3087,B,Mandalay,0,0,1,Normal,0,Male,1,sports_travel,0,0,0,1,0,0,88.45,1,4.4225,92.8725,2/25/2019,16:36,credit_card,0,0,1,88.45,4.761904762,4.4225,0.0
505,726-29-6793,A,Yangon,1,0,0,Member,1,Male,1,electronic_accessories,0,0,1,0,0,0,24.18,8,9.672,203.112,1/28/2019,20:54,Ewallet,1,0,0,193.44,4.761904762,9.672,0.0
506,387-49-4215,B,Mandalay,0,0,1,Member,1,Female,0,sports_travel,0,0,0,1,0,0,48.5,3,7.275,152.775,1/8/2019,12:50,Cash,0,1,0,145.5,4.761904762,7.275,1.0
507,862-17-9201,B,Mandalay,0,0,1,Normal,0,Female,0,food_bev,0,1,0,0,0,0,84.05,6,25.215,529.515,1/29/2019,10:48,credit_card,0,0,1,504.3,4.761904762,25.215,0.0
508,291-21-5991,B,Mandalay,0,0,1,Member,1,Male,1,health_beauty,0,0,0,0,0,1,61.29,5,15.3225,321.7725,3/29/2019,14:28,Cash,0,1,0,306.45,4.761904762,15.3225,0.0
509,602-80-9671,C,Naypyitaw,0,1,0,Member,1,Female,0,home_lifestyle,0,0,0,0,1,0,15.95,6,4.785,100.485,2/9/2019,17:15,credit_card,0,0,1,95.7,4.761904762,4.785,1.0
510,347-72-6115,B,Mandalay,0,0,1,Member,1,Female,0,sports_travel,0,0,0,1,0,0,90.74,7,31.759,666.939,1/16/2019,18:03,credit_card,0,0,1,635.18,4.761904762,31.759,1.0
